"","pvalues","AMPLIFIED_DELETERIOUS/(AMPLIFIED_DELETERIOUS+AMPLIFIED_WT)","NON_AMPLIFIED_DELETERIOUS/(NON_AMPLIFIED_DELETERIOUS+NON_AMPLIFIED_WT)","tp_flags"
"DUX4L13",1,0,0,"FALSE"
"RN7SL711P",1,0,0,"FALSE"
"RF02250",1,0,0,"FALSE"
"IGKV2OR2.10",1,0,0,"FALSE"
"AC243654.3",1,0,0,"FALSE"
"RF02089",1,0,0,"FALSE"
"RF01883",1,0,0,"FALSE"
"STMN1P1",1,0,0,"FALSE"
"AL391262.1",1,0,0,"FALSE"
"AL365222.1",1,0,0,"FALSE"
"AC009542.2",1,0,0,"FALSE"
"CCL4L2",1,0,0,"FALSE"
"AC074138.1",1,0,0,"FALSE"
"RF01951",1,0,0,"FALSE"
"AC027682.6",1,0,0,"FALSE"
"CRYAA2",1,0,0,"FALSE"
"CU633904.1",1,0,0,"FALSE"
"MIR7156",1,0,0,"FALSE"
"MIR7976",1,0,0,"FALSE"
"CCL3L3",1,0,0,"FALSE"
"AC008073.3",1,0,0,"FALSE"
"RN7SL620P",1,0,0,"FALSE"
"RF02103",1,0,0,"FALSE"
"AC040896.1",1,0,0,"FALSE"
"AL132822.1",1,0,0,"FALSE"
"RF00156.24",1,0,0,"FALSE"
"LINC01663",1,0,0,"FALSE"
"RF00017.79",1,0,0,"FALSE"
"AC006538.3",1,0,0,"FALSE"
"AC027345.1",1,0,0,"FALSE"
"RF02189",1,0,0,"FALSE"
"AC027601.4",1,0,0,"FALSE"
"MIR6747",1,0,0,"FALSE"
"RF00015.3",1,0,0,"FALSE"
"RF01947",1,0,0,"FALSE"
"AC037198.1",1,0,0,"FALSE"
"AP005019.3",1,0,0,"FALSE"
"AC242988.1",1,0,0,"FALSE"
"AC026356.2",1,0,0,"FALSE"
"FUT8.AS1",1,0,0,"FALSE"
"AC242852.1",1,0,0,"FALSE"
"OR13C2",1,0,0,"FALSE"
"AC122108.2",1,0,0,"FALSE"
"AC026336.3",1,0,0,"FALSE"
"RF00017.80",1,0,0,"FALSE"
"MIR6855",1,0,0,"FALSE"
"AL589935.2",1,0,0,"FALSE"
"AL591441.1",1,0,0,"FALSE"
"AC009118.2",1,0,0,"FALSE"
"FAM27E2",1,0,0,"FALSE"
"AC016957.2",1,0,0,"FALSE"
"MIR6133",1,0,0,"FALSE"
"RF00026.3",1,0,0,"FALSE"
"RF02211",1,0,0,"FALSE"
"WHAMMP3",1,0,0,"FALSE"
"AC233309.1",1,0,0,"FALSE"
"MIR548AY",1,0,0,"FALSE"
"AC084824.5",1,0,0,"FALSE"
"BX005040.2",1,0,0,"FALSE"
"RF02199",1,0,0,"FALSE"
"AL138880.2",1,0,0,"FALSE"
"MIR1264",1,0,0,"FALSE"
"GGTLC5P",1,0,0,"FALSE"
"SNORA17B",1,0,0,"FALSE"
"MIR5739",1,0,0,"FALSE"
"DUX4L20",1,0,0,"FALSE"
"AC092118.2",1,0,0,"FALSE"
"RN7SL1",1,0,0,"FALSE"
"MIR6871",1,0,0,"FALSE"
"AC244153.1",1,0,0,"FALSE"
"ELMO2P1",1,0,0,"FALSE"
"AC087683.2",1,0,0,"FALSE"
"MIR6090",1,0,0,"FALSE"
"RF00019.743",1,0,0,"FALSE"
"RF02113",1,0,0,"FALSE"
"HIST1H4I",1,0,0,"FALSE"
"MIR6794",1,0,0,"FALSE"
"AL163051.2",1,0,0,"FALSE"
"RF00026.4",1,0,0,"FALSE"
"RF02196",1,0,0,"FALSE"
"AC069234.4",1,0,0,"FALSE"
"RF02197",1,0,0,"FALSE"
"RF00017.81",1,0,0,"FALSE"
"RN7SL820P",1,0,0,"FALSE"
"RF00017.82",1,0,0,"FALSE"
"ANKRD20A3",1,0,0,"FALSE"
"BX005195.1",1,0,0,"FALSE"
"AL603758.1",1,0,0,"FALSE"
"AC012314.20",1,0,0,"FALSE"
"AL161423.1",1,0,0,"FALSE"
"LINC00226",1,0,0,"FALSE"
"RF00017.83",1,0,0,"FALSE"
"AC008833.1",1,0,0,"FALSE"
"AC245014.3",1,0,0,"FALSE"
"MIR8057",1,0,0,"FALSE"
"AL118522.1",1,0,0,"FALSE"
"RF02145",1,0,0,"FALSE"
"RF02248",1,0,0,"FALSE"
"PIK3R6",1,0,0,"FALSE"
"AC006064.5",1,0,0,"FALSE"
"RF02161",1,0,0,"FALSE"
"TADA2A",1,0,0,"FALSE"
"OR4E1",1,0,0,"FALSE"
"AC243829.2",1,0,0,"FALSE"
"AL442125.1",1,0,0,"FALSE"
"AC127024.6",1,0,0,"FALSE"
"AC007786.2",1,0,0,"FALSE"
"AL136379.1",1,0,0,"FALSE"
"AL513478.1",1,0,0,"FALSE"
"AC009118.3",1,0,0,"FALSE"
"AC009509.4",1,0,0,"FALSE"
"FP325318.1",1,0,0,"FALSE"
"AL355974.3",1,0,0,"FALSE"
"MIR6799",1,0,0,"FALSE"
"AC024884.2",1,0,0,"FALSE"
"AL445584.3",1,0,0,"FALSE"
"AC048382.6",1,0,0,"FALSE"
"RN7SL126P",1,0,0,"FALSE"
"AC022960.2",1,0,0,"FALSE"
"KCNE1B",1,0,0,"FALSE"
"RBBP4P3",1,0,0,"FALSE"
"FRG1HP",1,0,0,"FALSE"
"AC131159.1",1,0,0.00431965442764579,"FALSE"
"PIP4K2B",1,0,0,"FALSE"
"AC078899.5",1,0,0,"FALSE"
"AC234782.4",1,0,0,"FALSE"
"AL021997.3",1,0,0,"FALSE"
"RF01873",1,0,0,"FALSE"
"AC078880.4",1,0,0,"FALSE"
"RN7SKP251",1,0,0,"FALSE"
"MIR6511A3",1,0,0,"FALSE"
"SNORD107",1,0,0,"FALSE"
"OR8G7P",1,0,0,"FALSE"
"AL357033.3",1,0,0,"FALSE"
"GTF2IP8",1,0,0,"FALSE"
"MIR8079",1,0,0,"FALSE"
"MIR2909",1,0,0,"FALSE"
"AC010338.1",1,0,0,"FALSE"
"AL133243.2",1,0,0,"FALSE"
"AC105429.1",1,0,0,"FALSE"
"AL353770.3",1,0,0,"FALSE"
"MIR6858",1,0,0,"FALSE"
"MIR668",1,0,0,"FALSE"
"RF00017.84",1,0.0526315789473684,0.00649350649350649,"FALSE"
"RF00017.85",1,0,0,"FALSE"
"AC010087.1",1,0,0,"FALSE"
"MIR145",1,0,0,"FALSE"
"RF00012.48",1,0,0,"FALSE"
"AL157712.2",1,0,0,"FALSE"
"RF00066.6",1,0,0.00214822771213749,"FALSE"
"UBE2NL",1,0,0.0010752688172043,"FALSE"
"AC016876.3",1,0,0,"FALSE"
"AL445567.2",1,0,0.00424628450106157,"FALSE"
"CNTNAP3P2",1,0,0,"FALSE"
"AL591424.2",1,0,0,"FALSE"
"AC004241.3",1,0,0,"FALSE"
"AC003001.2",1,0,0,"FALSE"
"AC105429.2",1,0,0,"FALSE"
"RF00017.86",1,0,0,"FALSE"
"LINC01879",1,0,0,"FALSE"
"RF01970",1,0,0,"FALSE"
"FLJ36000",1,0,0,"FALSE"
"VN1R9P",1,0,0,"FALSE"
"AC105105.4",1,0,0,"FALSE"
"MIR6835",1,0,0,"FALSE"
"TRBV13",1,0,0,"FALSE"
"AC015726.2",1,0,0,"FALSE"
"AC024559.2",1,0,0,"FALSE"
"AC025287.2",1,0,0,"FALSE"
"CCL14",1,0,0,"FALSE"
"HIST1H2BB",1,0,0,"FALSE"
"AC106875.2",1,0,0,"FALSE"
"AL591926.4",1,0,0,"FALSE"
"AL078604.3",1,0,0,"FALSE"
"AC092111.2",1,0,0,"FALSE"
"AC036214.3",1,0,0,"FALSE"
"AL590491.2",1,0,0,"FALSE"
"RF02271.14",1,0,0,"FALSE"
"IGLL4P",1,0,0,"FALSE"
"AC245505.3",1,0,0,"FALSE"
"FAM25C",1,0,0,"FALSE"
"AC023511.2",1,0,0,"FALSE"
"AL136221.1",1,0,0,"FALSE"
"AL136301.1",1,0,0,"FALSE"
"RNA5SP529",1,0,0,"FALSE"
"RF02164",1,0,0,"FALSE"
"AC005393.1",1,0,0.00541711809317443,"FALSE"
"AC004076.2",1,0,0,"FALSE"
"AC008083.3",1,0,0,"FALSE"
"FKBP4P8",1,0,0,"FALSE"
"AC073869.4",1,0,0,"FALSE"
"BX255923.2",1,0,0,"FALSE"
"Z93929.2",1,0,0,"FALSE"
"RF02156",1,0,0,"FALSE"
"AC105265.4",1,0,0,"FALSE"
"AC107905.1",1,0,0,"FALSE"
"AC231759.1",1,0,0,"FALSE"
"AC016769.4",1,0,0,"FALSE"
"LINC00540",1,0,0,"FALSE"
"AL772337.4",1,0,0,"FALSE"
"MIR548AZ",1,0,0,"FALSE"
"AC126755.5",1,0,0,"FALSE"
"AC022960.3",1,0,0,"FALSE"
"AC061709.1",1,0,0,"FALSE"
"AC008735.4",1,0,0.0158910329171396,"FALSE"
"MIR6829",1,0,0,"FALSE"
"AL583836.1",1,0,0,"FALSE"
"RF00017.87",1,0,0.011037527593819,"FALSE"
"RF01948",1,0,0,"FALSE"
"RF02139",1,0,0,"FALSE"
"BMS1P14",1,0,0,"FALSE"
"AL354718.2",1,0,0,"FALSE"
"AP000892.2",1,0,0,"FALSE"
"AC068944.2",1,0,0,"FALSE"
"AC243830.3",1,0,0,"FALSE"
"AC239799.2",1,0,0,"FALSE"
"RF02271.15",1,0,0,"FALSE"
"AL133243.3",1,0,0,"FALSE"
"AC092142.2",1,0,0,"FALSE"
"CR589904.2",1,0,0,"FALSE"
"AP001486.3",1,0,0,"FALSE"
"RN7SL462P",1,0,0,"FALSE"
"AC025287.3",1,0,0,"FALSE"
"AC010999.2",1,0,0,"FALSE"
"RF00017.88",1,0,0,"FALSE"
"AL356515.1",1,0,0,"FALSE"
"RF01975",1,0,0,"FALSE"
"AP001505.1",1,0,0,"FALSE"
"RF02208",1,0,0,"FALSE"
"AC091769.1",1,0,0,"FALSE"
"RF00017.89",1,0,0,"FALSE"
"AC018926.2",1,0,0,"FALSE"
"AL353726.1",1,0,0,"FALSE"
"AC092666.2",1,0,0,"FALSE"
"REXO1L10P",1,0,0,"FALSE"
"AC097478.3",1,0,0,"FALSE"
"RN7SL453P",1,0,0,"FALSE"
"PCDHGB9P",1,0,0,"FALSE"
"RF00019.744",1,0,0,"FALSE"
"PCDHGB5",1,0,0,"FALSE"
"AC008740.2",1,0,0,"FALSE"
"HERC2P2",1,0,0,"FALSE"
"AF254982.1",1,0,0,"FALSE"
"TRBV18",1,0,0,"FALSE"
"RN7SL565P",1,0,0,"FALSE"
"AL359075.1",1,0,0,"FALSE"
"AC130650.2",1,0,0,"FALSE"
"IGKV1D.13",1,0,0,"FALSE"
"RF00017.90",1,0,0,"FALSE"
"AL138709.1",1,0,0,"FALSE"
"AC010327.5",1,0,0,"FALSE"
"AC002550.2",1,0,0,"FALSE"
"AL442067.1",1,0,0,"FALSE"
"MIR6895",1,0,0,"FALSE"
"MRPL30P1",1,0,0,"FALSE"
"RNU6.467P",1,0,0,"FALSE"
"AC004696.1",1,0,0,"FALSE"
"MIR8055",1,0,0,"FALSE"
"SPATA31A5",1,0,0,"FALSE"
"MIR6737",1,0,0,"FALSE"
"AL356102.1",1,0,0,"FALSE"
"RN7SL322P",1,0,0,"FALSE"
"GXYLT1P5",1,0,0,"FALSE"
"PHBP6",1,0,0,"FALSE"
"AC022306.3",1,0,0,"FALSE"
"RF00004.9",1,0,0,"FALSE"
"TRBV11.3",1,0,0.0032258064516129,"FALSE"
"MIR6893",1,0,0,"FALSE"
"RNA5SP411",1,0,0,"FALSE"
"RAB7B",1,0,0,"FALSE"
"RF00017.91",1,0,0,"FALSE"
"AL109614.1",1,0,0,"FALSE"
"AC027250.1",1,0,0,"FALSE"
"RF02040",1,0,0,"FALSE"
"SNORD64",1,0,0,"FALSE"
"FP565260.2",1,0,0,"FALSE"
"AL591516.1",1,0,0,"FALSE"
"MIR6499",1,0,0,"FALSE"
"AC106872.12",1,0,0,"FALSE"
"RF00100.5",1,0,0,"FALSE"
"AL117372.1",1,0,0,"FALSE"
"AC007786.3",1,0,0,"FALSE"
"AL445528.2",1,0,0,"FALSE"
"AJ011931.1",1,0,0,"FALSE"
"AC084851.3",1,0,0,"FALSE"
"AL109954.3",1,0,0,"FALSE"
"MIR7154",1,0,0,"FALSE"
"MIR6769A",1,0,0,"FALSE"
"RF00619.1",1,0,0,"FALSE"
"RF00279.4",1,0,0,"FALSE"
"DACH1",1,0,0,"FALSE"
"RF00017.92",1,0,0,"FALSE"
"KRTAP12.6P",1,0,0,"FALSE"
"AL117335.1",1,0,0,"FALSE"
"AC022202.1",1,0,0,"FALSE"
"AC007950.2",1,0,0,"FALSE"
"RN7SL856P",1,0,0,"FALSE"
"MIR6083",1,0,0,"FALSE"
"AL713922.2",1,0,0,"FALSE"
"AC009090.3",1,0,0,"FALSE"
"RF01882",1,0,0,"FALSE"
"AL158077.1",1,0,0,"FALSE"
"AC104237.3",1,0,0,"FALSE"
"RF00017.93",1,0,0,"FALSE"
"RF02252",1,0,0,"FALSE"
"AL161891.1",1,0,0,"FALSE"
"RF02271.16",1,0,0,"FALSE"
"IGKV1OR1.1",1,0,0,"FALSE"
"RF02201",1,0,0,"FALSE"
"RF02126",1,0,0,"FALSE"
"RF02143",1,0,0,"FALSE"
"RF01518.4",1,0,0,"FALSE"
"AL356130.1",1,0,0,"FALSE"
"AL121757.2",1,0,0,"FALSE"
"AL450487.2",1,0,0,"FALSE"
"RF01953",1,0,0,"FALSE"
"AC004466.3",1,0,0,"FALSE"
"CR769767.2",1,0,0,"FALSE"
"AC138466.3",1,0,0,"FALSE"
"RF00019.745",1,0,0,"FALSE"
"AL136295.6",1,0,0,"FALSE"
"TRAJ36",1,0,0,"FALSE"
"AC010809.3",1,0,0,"FALSE"
"RPS29P32",1,0,0,"FALSE"
"AL442067.2",1,0,0,"FALSE"
"RF01992",1,0,0,"FALSE"
"AC243773.1",1,0,0,"FALSE"
"CSPG4P10",1,0,0,"FALSE"
"MIR7111",1,0,0,"FALSE"
"RF00017.94",1,0,0,"FALSE"
"YWHAEP7",1,0,0,"FALSE"
"AL136097.3",1,0,0,"FALSE"
"AC005840.4",1,0,0,"FALSE"
"AC092375.3",1,0,0,"FALSE"
"RF02128",1,0,0,"FALSE"
"RF00019.746",1,0,0,"FALSE"
"AC123768.4",1,0,0,"FALSE"
"AC137834.2",1,0,0,"FALSE"
"AC142472.1",1,0,0,"FALSE"
"RF00017.95",1,0,0,"FALSE"
"RF02275",1,0,0,"FALSE"
"MIR7158",1,0,0,"FALSE"
"RF00017.96",1,0,0,"FALSE"
"AP001506.1",1,0,0,"FALSE"
"AL445649.1",1,0,0,"FALSE"
"AL731566.2",1,0,0,"FALSE"
"AC105137.2",1,0,0,"FALSE"
"RF00017.97",1,0,0,"FALSE"
"PADI6",1,0,0,"FALSE"
"MIR6821",1,0,0,"FALSE"
"AC006111.3",1,0,0,"FALSE"
"AC243829.3",1,0,0,"FALSE"
"AC245595.2",1,0,0,"FALSE"
"RN7SL192P",1,0,0,"FALSE"
"AC245884.12",1,0,0,"FALSE"
"AL353753.1",1,0,0,"FALSE"
"AC069499.2",1,0,0,"FALSE"
"RF00017.98",1,0,0,"FALSE"
"MIR8073",1,0,0,"FALSE"
"AL121890.2",1,0,0,"FALSE"
"MIR6752",1,0,0,"FALSE"
"MIR6780B",1,0,0,"FALSE"
"RF01976",1,0,0,"FALSE"
"AC025271.4",1,0,0,"FALSE"
"IGHV4.4",1,0,0,"FALSE"
"LINC02227",1,0,0,"FALSE"
"RF00017.99",1,0,0,"FALSE"
"RF02125",1,0,0,"FALSE"
"BX640515.1",1,0,0,"FALSE"
"SNORD26",1,0,0,"FALSE"
"AC103974.2",1,0,0,"FALSE"
"AC068234.2",1,0,0,"FALSE"
"AC092117.1",1,0,0,"FALSE"
"AL391987.5",1,0,0,"FALSE"
"RF00017.100",1,0,0,"FALSE"
"AL133216.2",1,0,0,"FALSE"
"AC022188.1",1,0,0,"FALSE"
"AL138955.1",1,0,0,"FALSE"
"AC244093.2",1,0,0,"FALSE"
"AC004801.6",1,0,0,"FALSE"
"TRBV15",1,0,0,"FALSE"
"AC009053.4",1,0,0,"FALSE"
"RF00017.101",1,0,0,"FALSE"
"MIR7159",1,0,0,"FALSE"
"AC012488.1",1,0,0,"FALSE"
"AC016911.1",1,0,0,"FALSE"
"MIR6730",1,0,0,"FALSE"
"AC020922.4",1,0,0,"FALSE"
"AL354718.3",1,0,0,"FALSE"
"MIR6127",1,0,0,"FALSE"
"RF00017.102",1,0,0,"FALSE"
"PMS2P10",1,0,0,"FALSE"
"AL445264.1",1,0,0,"FALSE"
"AC023510.2",1,0,0,"FALSE"
"SNORD115.46",1,0,0,"FALSE"
"CR769775.3",1,0,0,"FALSE"
"AC016590.3",1,0,0,"FALSE"
"AC245041.2",1,0,0,"FALSE"
"AC002401.4",1,0,0,"FALSE"
"AC026124.2",1,0,0,"FALSE"
"AL589745.2",1,0,0,"FALSE"
"AC015922.3",1,0,0,"FALSE"
"MIR6715A",1,0,0,"FALSE"
"RF02127",1,0,0,"FALSE"
"RF00001",1,0,0,"FALSE"
"AC124319.3",1,0,0,"FALSE"
"MIR7151",1,0,0,"FALSE"
"AC074050.4",1,0,0,"FALSE"
"AL353626.2",1,0,0,"FALSE"
"MIR6729",1,0,0,"FALSE"
"RF00002.1",1,0,0,"FALSE"
"RF02271.17",1,0,0,"FALSE"
"AC011718.1",1,0,0,"FALSE"
"MIR6074",1,0,0,"FALSE"
"RF02110.2",1,0,0,"FALSE"
"AL512624.2",1,0,0,"FALSE"
"RF00017.103",1,0,0,"FALSE"
"RN7SL238P",1,0,0,"FALSE"
"AL022401.1",1,0,0,"FALSE"
"RAB28P4",1,0,0,"FALSE"
"AC231532.2",1,0,0,"FALSE"
"BX664730.1",1,0,0,"FALSE"
"AC023157.3",1,0,0,"FALSE"
"RF00019.747",1,0,0,"FALSE"
"HIST1H2AL",1,0,0,"FALSE"
"DUX4L14",1,0,0,"FALSE"
"MIR7106",1,0,0,"FALSE"
"AL109618.3",1,0,0,"FALSE"
"AL442125.2",1,0,0,"FALSE"
"MIR8080",1,0,0,"FALSE"
"RF00017.104",1,0,0,"FALSE"
"RF01872",1,0,0,"FALSE"
"AL139351.1",1,0,0,"FALSE"
"AC099778.2",1,0,0,"FALSE"
"MIR6797",1,0,0,"FALSE"
"AC091304.9",1,0,0,"FALSE"
"AL590240.3",1,0,0,"FALSE"
"AC009041.4",1,0,0,"FALSE"
"AC009704.2",1,0,0,"FALSE"
"PLCE1P1",1,0,0,"FALSE"
"MIR4509.1",1,0,0,"FALSE"
"AC008498.1",1,0,0,"FALSE"
"AC011298.3",1,0,0,"FALSE"
"GSTT4",1,0,0,"FALSE"
"AC109309.2",1,0,0,"FALSE"
"AL121772.3",1,0,0,"FALSE"
"TRBV12.4",1,0,0,"FALSE"
"RF00017.105",1,0,0,"FALSE"
"RN7SL769P",1,0,0,"FALSE"
"AL158063.1",1,0,0,"FALSE"
"AL590099.1",1,0,0,"FALSE"
"AL109933.4",1,0,0,"FALSE"
"MIR7848",1,0,0,"FALSE"
"AL353626.3",1,0,0,"FALSE"
"DUX4L23",1,0,0,"FALSE"
"RF01891",1,0,0,"FALSE"
"HIST1H4E",1,0,0,"FALSE"
"AL158196.1",1,0,0,"FALSE"
"AC078880.5",1,0,0,"FALSE"
"HYDIN2",1,0,0,"FALSE"
"AC008760.2",1,0,0.00106951871657754,"FALSE"
"AL023881.1",1,0,0,"FALSE"
"RF00017.106",1,0,0,"FALSE"
"RF01877",1,0,0.00323974082073434,"FALSE"
"AC096577.2",1,0,0,"FALSE"
"AC116003.3",1,0,0,"FALSE"
"AL513314.2",1,0,0,"FALSE"
"REXO1L2P",1,0,0,"FALSE"
"DUSP12P1",1,0,0,"FALSE"
"RF00017.107",1,0,0,"FALSE"
"AC026468.1",1,0,0,"FALSE"
"RNA5SP412",1,0,0,"FALSE"
"AC096642.1",1,0,0,"FALSE"
"TEX28P2",1,0,0,"FALSE"
"AC244097.1",1,0,0,"FALSE"
"AC120498.10",1,0,0,"FALSE"
"AC148477.4",1,0,0,"FALSE"
"AC008556.1",1,0,0,"FALSE"
"MIR3179.4",1,0,0,"FALSE"
"AC023490.1",1,0,0,"FALSE"
"AL590096.1",1,0,0,"FALSE"
"AL031663.3",1,0,0,"FALSE"
"BX005214.3",1,0,0,"FALSE"
"RMRP.1",1,0,0.00107181136120043,"FALSE"
"RNU6.1192P",1,0,0,"FALSE"
"MIR8071.2",1,0,0,"FALSE"
"RN7SL796P",1,0,0,"FALSE"
"RF00056.2",1,0,0,"FALSE"
"RF02271.18",1,0,0,"FALSE"
"RF00017.108",1,0,0,"FALSE"
"AL359736.2",1,0,0,"FALSE"
"AC106788.1",1,0,0,"FALSE"
"EEF1A1P42",1,0,0,"FALSE"
"AL390964.1",1,0,0,"FALSE"
"RNA5SP530",1,0,0,"FALSE"
"AL122125.1",1,0,0,"FALSE"
"RF00017.109",1,0,0,"FALSE"
"MIR6763",1,0,0,"FALSE"
"GTF2IP1",1,0,0,"FALSE"
"AL607023.1",1,0,0,"FALSE"
"MIR6779",1,0,0,"FALSE"
"HNRNPCL3",1,0,0,"FALSE"
"RN7SL88P",1,0,0,"FALSE"
"MIR8084",1,0,0,"FALSE"
"RF02106",1,0,0,"FALSE"
"CU634019.1",1,0,0,"FALSE"
"STAG3L2",1,0,0,"FALSE"
"MIR6131",1,0,0,"FALSE"
"HIST1H2AE",1,0,0,"FALSE"
"AL158032.2",1,0,0,"FALSE"
"RF01971",1,0,0,"FALSE"
"PRSS3P3",1,0,0,"FALSE"
"RNU2.4P",1,0,0,"FALSE"
"AL121890.3",1,0,0,"FALSE"
"AC243829.4",1,0,0,"FALSE"
"AC242852.2",1,0,0,"FALSE"
"AC098590.2",1,0,0,"FALSE"
"BX571673.1",1,0,0,"FALSE"
"AL445670.1",1,0,0,"FALSE"
"SNORD49B",1,0,0,"FALSE"
"AL935212.3",1,0,0,"FALSE"
"ANKRD20A21P",1,0,0,"FALSE"
"FP565260.3",1,0,0,"FALSE"
"RF00017.110",1,0,0,"FALSE"
"RF02210",1,0,0,"FALSE"
"MIR6089",1,0,0,"FALSE"
"RF01888",1,0,0,"FALSE"
"AC211476.4",1,0,0,"FALSE"
"RF00017.111",1,0,0,"FALSE"
"AL589743.4",1,0,0,"FALSE"
"AC012531.4",1,0,0,"FALSE"
"AC073569.3",1,0,0,"FALSE"
"AL133173.2",1,0,0,"FALSE"
"AC012409.3",1,0,0,"FALSE"
"RF00017.112",1,0,0,"FALSE"
"MIR6509",1,0,0,"FALSE"
"RF00017.113",1,0,0,"FALSE"
"LINC00235",1,0,0,"FALSE"
"AC074276.2",1,0,0,"FALSE"
"AC092757.3",1,0,0,"FALSE"
"AC013734.1",1,0,0,"FALSE"
"LINC00869",1,0,0,"FALSE"
"TYW1B",1,0,0,"FALSE"
"F8A3",1,0,0,"FALSE"
"AL138820.1",1,0,0,"FALSE"
"AC110048.2",1,0,0,"FALSE"
"AL589743.5",1,0,0,"FALSE"
"HIST1H4D",1,0,0,"FALSE"
"AL139384.2",1,0,0,"FALSE"
"PIGW",1,0,0,"FALSE"
"U85056.1",1,0,0,"FALSE"
"RF00017.114",1,0,0,"FALSE"
"AC012676.3",1,0,0,"FALSE"
"AC010975.3",1,0,0,"FALSE"
"GAPDHP41",1,0,0,"FALSE"
"AC004241.4",1,0,0,"FALSE"
"AC095038.2",1,0,0,"FALSE"
"AC006449.5",1,0,0,"FALSE"
"SNORA9",1,0,0,"FALSE"
"AC131212.1",1,0,0,"FALSE"
"RF02154",1,0,0,"FALSE"
"AC138904.2",1,0,0,"FALSE"
"SNORD22",1,0,0,"FALSE"
"RN7SL270P",1,0,0,"FALSE"
"LINC01632",1,0,0,"FALSE"
"AC005696.4",1,0,0,"FALSE"
"MIR8063",1,0,0,"FALSE"
"F8A1",1,0,0,"FALSE"
"AC073349.3",1,0,0,"FALSE"
"AL627230.5",1,0,0,"FALSE"
"RPPH1",1,0,0,"FALSE"
"AC090164.3",1,0,0,"FALSE"
"AC092132.2",1,0,0,"FALSE"
"SDR42E1P2",1,0,0,"FALSE"
"AC009159.2",1,0,0,"FALSE"
"SPANXA2.OT1",1,0,0,"FALSE"
"RF02271.19",1,0,0,"FALSE"
"AL139123.1",1,0,0,"FALSE"
"AC090116.1",1,0,0,"FALSE"
"HIST1H2BF",1,0,0,"FALSE"
"AL359741.1",1,0,0,"FALSE"
"AL138686.1",1,0,0,"FALSE"
"AC084781.1",1,0,0,"FALSE"
"GTSE1.DT",1,0,0,"FALSE"
"RF00017.115",1,0,0,"FALSE"
"RNU1.5P",1,0,0,"FALSE"
"AL035420.3",1,0,0,"FALSE"
"AC026355.3",1,0,0,"FALSE"
"MIR3118.3",1,0,0,"FALSE"
"AC084782.3",1,0,0,"FALSE"
"AL157762.1",1,0,0,"FALSE"
"AC083809.1",1,0,0,"FALSE"
"RF00004.10",1,0,0,"FALSE"
"MIR6784",1,0,0,"FALSE"
"RF00017.116",1,0,0,"FALSE"
"AL589743.6",1,0,0,"FALSE"
"AC118758.2",1,0,0,"FALSE"
"MIR7854",1,0,0,"FALSE"
"PCGF2",1,0,0,"FALSE"
"FAM74A7",1,0,0,"FALSE"
"MIR6833",1,0,0,"FALSE"
"RN7SL556P",1,0,0,"FALSE"
"LHX1.DT",1,0,0,"FALSE"
"RF02148",1,0,0.0158550396375991,"FALSE"
"AL160412.1",1,0,0,"FALSE"
"DUX4L22",1,0,0,"FALSE"
"FAM243B",1,0,0,"FALSE"
"IGHV1OR21.1",1,0,0,"FALSE"
"AC004812.2",1,0,0,"FALSE"
"AL109976.1",1,0,0,"FALSE"
"C10orf142",1,0,0,"FALSE"
"BX510359.6",1,0,0,"FALSE"
"AC136475.10",1,0,0,"FALSE"
"RN7SL489P",1,0,0,"FALSE"
"ATP5F1AP10",1,0,0,"FALSE"
"AC084876.1",1,0,0,"FALSE"
"AL034550.2",1,0,0,"FALSE"
"AC142086.6",1,0,0,"FALSE"
"RF02271.20",1,0,0,"FALSE"
"RF00017.117",1,0,0,"FALSE"
"AC090246.1",1,0,0,"FALSE"
"RF02247",1,0,0,"FALSE"
"RF00100.6",1,0,0,"FALSE"
"AL021879.1",1,0,0,"FALSE"
"AL161616.1",1,0,0,"FALSE"
"RF01894",1,0,0,"FALSE"
"GOLGA6L6",1,0,0,"FALSE"
"AC093462.1",1,0,0,"FALSE"
"SPDYE20P",1,0,0,"FALSE"
"AC108002.2",1,0,0,"FALSE"
"AL591926.5",1,0,0,"FALSE"
"RNU6.489P",1,0,0,"FALSE"
"AC048344.4",1,0,0,"FALSE"
"RNU1.6P",1,0,0,"FALSE"
"AC133919.3",1,0,0,"FALSE"
"AL353770.4",1,0,0,"FALSE"
"AC013553.3",1,0,0,"FALSE"
"AP001065.2",1,0,0,"FALSE"
"NPAP1P7",1,0,0,"FALSE"
"AL138693.1",1,0,0,"FALSE"
"SRCIN1",1,0,0,"FALSE"
"AL929601.4",1,0,0,"FALSE"
"AL138966.2",1,0,0,"FALSE"
"AC010654.1",1,0,0,"FALSE"
"SNORD49A",1,0,0,"FALSE"
"RF00017.118",1,0,0,"FALSE"
"AL132765.2",1,0,0,"FALSE"
"MIR6724.3",1,0,0,"FALSE"
"AC005837.3",1,0,0,"FALSE"
"AC010331.1",1,0,0,"FALSE"
"RF00017.119",1,0,0,"FALSE"
"AL138999.1",1,0,0,"FALSE"
"MIR8058",1,0,0,"FALSE"
"MIR8053",1,0,0,"FALSE"
"MIR6881",1,0,0,"FALSE"
"RF00017.120",1,0,0,"FALSE"
"AL606760.4",1,0,0,"FALSE"
"GPR179",1,0,0,"FALSE"
"MIR6891",1,0,0,"FALSE"
